Ad group report
"October 1, 2016 - September 16, 2026"
Ad group status,Ad group,Campaign,Currency code,Default max. CPC,Target CPA,Status,Status reasons,Ad group type,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Brand Inclusions,Locations of interest,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,C_RS_Esteio,Teste Ordenação 50% 2018-06-13,BRL,0.17 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.52,"6,490","1,375",21.19%,0.06,87.77,[],[],0.00,0,0.00,6.91%,95.00,0.92
Enabled,C_SP_Engenheiro Coelho,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,23.53,102,27,26.47%,0.09,2.40,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Sarapui,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.75,"7,547","1,641",21.74%,0.08,126.42,[],[],0.00,0,0.00,4.14%,68.00,1.86
Paused,C_SP_Tejupa,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Tejupa,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Itapirapua Paulista,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_MS_Dourados,Teste Ordenação 10% 2018-06-04,BRL,0.04 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,2.86,42,9,21.43%,0.01,0.12,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Coronel Macedo,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Sao Miguel Arcanjo,Teste Ordenação 10% 2018-06-04,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Glicerio,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Bady Bassitt,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,10.84,"51,552","8,534",16.55%,0.07,558.67,[],[],0.00,0,0.00,11.60%,990.00,0.56
Enabled,C_SP_Brodowski,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,3.08,412,35,8.50%,0.04,1.27,[],[],0.00,0,0.00,11.43%,4.00,0.32
Enabled,C_SP_Ribeirao dos Indios,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Jeriquara,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_MG_Sabara,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.24,"4,653","1,095",23.53%,0.05,56.97,[],[],0.00,0,0.00,7.76%,85.00,0.67
Enabled,C_DF_Riacho Fundo,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.85,"7,103","1,147",16.15%,0.08,91.25,[],[],0.00,0,0.00,9.85%,113.00,0.81
Enabled,C_SP_Americo de Campos,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Itanhaem,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.20,"966,598","136,711",14.14%,0.09,11789.56,[],[],0.00,0,0.00,10.69%,"14,617.00",0.81
Paused,C_SP_Itabera,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,15.91,"1,046",235,22.47%,0.07,16.64,[],[],0.00,0,0.00,2.55%,6.00,2.77
Enabled,C_TO_Palmas,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,10.36,"12,983","1,800",13.86%,0.07,134.45,[],[],0.00,0,0.00,13.50%,243.00,0.55
Enabled,C_SP_Sumare,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,21.64,"6,548","1,560",23.82%,0.09,141.71,[],[],0.00,0,0.00,16.60%,259.00,0.55
Enabled,C_SP_Aparecida D'Oeste,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RS_Eldorado do Sul,Teste Ordenação 50% 2018-06-13,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.45,"1,881",347,18.45%,0.05,17.78,[],[],0.00,0,0.00,2.02%,7.00,2.54
Enabled,C_SP_Pontal,Teste Ordenação 50% 2018-06-13,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.67,18,5,27.78%,0.02,0.12,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Santa Adelia,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Guapiacu,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,20.35,712,168,23.60%,0.09,14.49,[],[],0.00,0,0.00,5.36%,9.00,1.61
Enabled,C_SP_Elisiario,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cubatao,Teste Ordenação 10% 2018-06-04,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.91,68,17,25.00%,0.05,0.81,[],[],0.00,0,0.00,11.76%,2.00,0.41
Paused,C_SP_Casa Branca,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.76,"6,881","1,298",18.86%,0.05,60.27,[],[],0.00,0,0.00,2.08%,27.00,2.23
Enabled,C_SP_Irapuru,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,8,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Valinhos,Cat_to_URL,BRL,0.13 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Vargem Grande do Sul,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,25.16,31,10,32.26%,0.08,0.78,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Bom Jesus do Itabapoana,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Jardinopolis,Teste Ordenação 50% 2018-06-13,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.67,"1,854",386,20.82%,0.06,21.63,[],[],0.00,0,0.00,6.22%,24.00,0.90
Enabled,C_RJ_Mendes,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.37,188,32,17.02%,0.03,1.01,[],[],0.00,0,0.00,9.38%,3.00,0.34
Enabled,C_SP_Trabiju,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_PR_Ponta Grossa,Cat_to_URL,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Branca,Teste Ordenação 50% 2018-06-13,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,4.94,267,44,16.48%,0.03,1.32,[],[],0.00,0,0.00,6.82%,3.00,0.44
Enabled,C_SP_Vera Cruz,Teste Ordenação 50% 2018-06-13,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Pederneiras,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,7.71,"4,469",855,19.13%,0.04,34.45,[],[],0.00,0,0.00,4.44%,38.00,0.91
Paused,C_SP_Piacatu,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Ubarana,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cotia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,13.08,"32,757","6,236",19.04%,0.07,428.61,[],[],0.00,0,0.00,13.90%,867.00,0.49
Enabled,C_SP_Santana de Parnaiba,Cat_to_URL,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Aparecida,Teste Ordenação 50% 2018-06-13,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,7.47,538,87,16.17%,0.05,4.02,[],[],0.00,0,0.00,2.30%,2.00,2.01
Enabled,C_RJ_Quatis,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.84,384,102,26.56%,0.05,4.93,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Votorantim,Teste Ordenação 10% 2018-06-04,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.71,77,18,23.38%,0.07,1.21,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Elias Fausto,Teste Ordenação 10% 2018-06-04,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_PE_Olinda,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.52,"634,560","119,545",18.84%,0.08,9210.80,[],[],0.00,0,0.00,9.38%,"11,211.00",0.82
Paused,C_SE_Aracaju,DSA_VivaReal_ Geral,BRL, --,0.54,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.97,"1,846,317","336,517",18.23%,0.09,31324.74,[],[],0.00,0,0.00,11.51%,"38,740.00",0.81
Paused,C_SP_Salesopolis,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.68,"14,298","2,981",20.85%,0.07,195.59,[],[],0.00,0,0.00,2.85%,85.00,2.30
Paused,C_SP_Itatiba,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.18,"101,186","18,469",18.25%,0.08,1434.88,[],[],0.00,0,0.00,9.38%,"1,733.00",0.83
Enabled,C_RJ_Itaocara,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,25.00,2,1,50.00%,0.05,0.05,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RN_Natal,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,21.66,"88,912","22,207",24.98%,0.09,1926.06,[],[],0.00,0,0.00,17.55%,"3,898.00",0.49
Enabled,C_SC_Bombinhas,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,13.00,"14,099","2,015",14.29%,0.09,183.35,[],[],0.00,0,0.00,17.87%,360.00,0.51
Enabled,C_SP_Itaju,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Palmares Paulista,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Mogi das cruzes,Teste Ordenação 50% 2018-06-13,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.65,"45,143","8,772",19.43%,0.07,616.26,[],[],0.00,0,0.00,13.45%,"1,180.00",0.52
Enabled,C_SP_Cotia,Teste Ordenação 50% 2018-06-13,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.67,"14,073","2,080",14.78%,0.05,93.84,[],[],0.00,0,0.00,12.64%,263.00,0.36
Enabled,C_RS_Lajeado,Teste Ordenação 50% 2018-06-13,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,5.92,"1,238",186,15.02%,0.04,7.33,[],[],0.00,0,0.00,3.76%,7.00,1.05
Enabled,C_SP_Taquarituba,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.77,13,2,15.38%,0.07,0.14,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Nova Campina,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Cruz do Rio Pardo,Teste Ordenação 10% 2018-06-04,BRL,0.15 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Fernandopolis,Teste Ordenação 10% 2018-06-04,BRL,0.04 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Taguai,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Guaranta,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Adamantina,Teste Ordenação 50% 2018-06-13,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,9,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_DF_Gama,Teste Ordenação 50% 2018-06-13,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.00,"5,416",675,12.46%,0.05,32.51,[],[],0.00,0,0.00,4.00%,27.00,1.20
Enabled,C_SP_Charqueada,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.60,681,165,24.23%,0.05,8.58,[],[],0.00,0,0.00,8.48%,14.00,0.61
Enabled,C_SC_Lages,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.39,"1,228",213,17.35%,0.03,6.62,[],[],0.00,0,0.00,2.82%,6.00,1.10
Enabled,C_SP_Diadema,Teste Ordenação 10% 2018-06-04,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.22,206,39,18.93%,0.05,1.90,[],[],0.00,0,0.00,17.95%,7.00,0.27
Paused,C_BA_Camacari,DSA_VivaReal_ Geral,BRL, --,0.52,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.59,"1,565,519","263,301",16.82%,0.09,22847.08,[],[],0.00,0,0.00,12.06%,"31,743.00",0.72
Enabled,C_SP_Dracena,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,10,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Vargem Grande Paulista,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.83,"4,938",976,19.77%,0.07,68.31,[],[],0.00,0,0.00,10.35%,101.00,0.68
Enabled,C_SP_Piracaia,Teste Ordenação 50% 2018-06-13,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,9.82,"1,713",327,19.09%,0.05,16.82,[],[],0.00,0,0.00,6.73%,22.00,0.76
Enabled,C_SP_Santos,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.21,479,100,20.88%,0.06,5.85,[],[],0.00,0,0.00,24.00%,24.00,0.24
Enabled,C_SP_Itatinga,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Irapua,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_AM_Manaus,Teste Ordenação 10% 2018-06-04,BRL,0.14 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,5.76,363,57,15.70%,0.04,2.09,[],[],0.00,0,0.00,8.77%,5.00,0.42
Paused,C_SP_Santa Salete,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,15.00,4,2,50.00%,0.03,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Bom Sucesso de Itarare,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Rincao,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.88,17,1,5.88%,0.10,0.10,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Embu-Guacu,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,6.13,"1,322",185,13.99%,0.04,8.11,[],[],0.00,0,0.00,4.86%,9.00,0.90
Enabled,C_SP_Patrocinio Paulista,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,17.13,94,31,32.98%,0.05,1.61,[],[],0.00,0,0.00,3.23%,1.00,1.61
Enabled,Campinas - Apartamentos,C_SP_Campinas,BRL, --,0.60,Not eligible,campaign paused; unknown,Dynamic,BRL,47.16,"1,948,034","336,998",17.30%,0.27,91874.22,[],[],0.00,0,0.00,21.23%,"71,552.00",1.28
Enabled,C_SP_Itupeva,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.17,60,13,21.67%,0.06,0.73,[],[],0.00,0,0.00,7.69%,1.00,0.73
Enabled,C_SP_Sao Sebastiao da Grama,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Garca,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,3.33,"7,166","1,071",14.95%,0.02,23.84,[],[],0.00,0,0.00,3.83%,41.00,0.58
Paused,C_SP_Cubatao,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.16,"162,274","35,397",21.81%,0.06,1973.03,[],[],0.00,0,0.00,7.43%,"2,631.00",0.75
Paused,C_SP_Santo Antonio do Aracangua,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.80,"1,542",341,22.11%,0.08,25.90,[],[],0.00,0,0.00,4.99%,17.00,1.52
Enabled,C_ES_Serra,Teste Ordenação 50% 2018-06-13,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.01,"26,900","6,533",24.29%,0.05,323.01,[],[],0.00,0,0.00,9.74%,636.00,0.51
Enabled,C_SP_Galia,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Barbara D'Oeste,Teste Ordenação 10% 2018-06-04,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,18.40,25,6,24.00%,0.08,0.46,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Bocaina,Teste Ordenação 50% 2018-06-13,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.42,204,59,28.92%,0.04,2.33,[],[],0.00,0,0.00,6.78%,4.00,0.58
Enabled,C_BA_Camacari,Teste Ordenação 10% 2018-06-04,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,4.77,218,39,17.89%,0.03,1.04,[],[],0.00,0,0.00,10.26%,4.00,0.26
Enabled,C_SP_Sumare,Teste Ordenação 10% 2018-06-04,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.33,21,5,23.81%,0.06,0.28,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_MG_Ribeirao das Neves,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,21.32,"470,199","110,437",23.49%,0.09,10024.04,[],[],0.00,0,0.00,13.19%,"14,565.00",0.69
Enabled,C_SP_Itaporanga,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.00,8,1,12.50%,0.04,0.04,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Itapura,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,5,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Sao Carlos,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,11.94,"14,786","2,684",18.15%,0.07,176.48,[],[],0.00,0,0.00,12.15%,326.00,0.54
Enabled,C_SP_Jales,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,4.15,258,9,3.49%,0.12,1.07,[],[],0.00,0,0.00,133.33%,12.00,0.09
Enabled,C_SP_Novo Horizonte,Teste Ordenação 10% 2018-06-04,BRL,0.02 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Rosana,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,4.38,89,10,11.24%,0.04,0.39,[],[],0.00,0,0.00,10.00%,1.00,0.39
Paused,C_RJ_Teresopolis,DSA_VivaReal_ Geral,BRL, --,0.54,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.52,"829,498","162,709",19.62%,0.08,13703.49,[],[],0.00,0,0.00,10.82%,"17,610.00",0.78
Paused,C_SP_Guarei,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,15.34,"4,312",837,19.41%,0.08,66.15,[],[],0.00,0,0.00,0.72%,6.00,11.03
Enabled,C_SP_Parisi,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Sagres,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,E_Pernambuco,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.78,"38,827","5,036",12.97%,0.04,224.39,[],[],0.00,0,0.00,7.35%,370.00,0.61
Enabled,C_SP_Cunha,Teste Ordenação 50% 2018-06-13,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,5.00,2,1,50.00%,0.01,0.01,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Fartura,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.90,"1,897",260,13.71%,0.06,16.88,[],[],0.00,0,0.00,4.23%,11.00,1.53
Enabled,C_PR_Sao Jose dos Pinhais,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,12.59,"31,623","5,331",16.86%,0.07,398.13,[],[],0.00,0,0.00,14.48%,772.00,0.52
Enabled,C_RS_Lajeado,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,3.97,506,55,10.87%,0.04,2.01,[],[],0.00,0,0.00,7.27%,4.00,0.50
Enabled,C_SP_Itapetininga,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.28,894,119,13.31%,0.04,4.72,[],[],0.00,0,0.00,0.00%,0.00,0.00
