Ad report
"September 24, 2021 - September 16, 2026"
Ad status,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Portrait image ID,Logo ID,Landscape logo ID,Business name,Display Network image ID,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,ad.device_preference,ad.display_url,Path 1,Path 2,Card 1 headline,Card 1 call to action text,Card 1 image ID,Card 1 square image ID,Card 1 portrait image ID,Card 1 final URL,Card 1 final mobile URL,Card 2 headline,Card 2 call to action text,Card 2 image ID,Card 2 square image ID,Card 2 portrait image ID,Card 2 final URL,Card 2 final mobile URL,Card 3 headline,Card 3 call to action text,Card 3 image ID,Card 3 square image ID,Card 3 portrait image ID,Card 3 final URL,Card 3 final mobile URL,Card 4 headline,Card 4 call to action text,Card 4 image ID,Card 4 square image ID,Card 4 portrait image ID,Card 4 final URL,Card 4 final mobile URL,Card 5 headline,Card 5 call to action text,Card 5 image ID,Card 5 square image ID,Card 5 portrait image ID,Card 5 final URL,Card 5 final mobile URL,Card 6 headline,Card 6 call to action text,Card 6 image ID,Card 6 square image ID,Card 6 portrait image ID,Card 6 final URL,Card 6 final mobile URL,Card 7 headline,Card 7 call to action text,Card 7 image ID,Card 7 square image ID,Card 7 portrait image ID,Card 7 final URL,Card 7 final mobile URL,Card 8 headline,Card 8 call to action text,Card 8 image ID,Card 8 square image ID,Card 8 portrait image ID,Card 8 final URL,Card 8 final mobile URL,Card 9 headline,Card 9 call to action text,Card 9 image ID,Card 9 square image ID,Card 9 portrait image ID,Card 9 final URL,Card 9 final mobile URL,Card 10 headline,Card 10 call to action text,Card 10 image ID,Card 10 square image ID,Card 10 portrait image ID,Card 10 final URL,Card 10 final mobile URL,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Status,Status reasons,Ad type,Ad strength,Ad strength improvements,Currency code,TrueView avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Video,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=cpc&utm_campaign=senbwppbr_gg_pc_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Alavanque seu negócio, --,Plataforma imobiliária, --,Anunciar Imóveis, --,Portal imobiliário, --,Corretores e imobiliárias, --,Anuncie agora, --,Escolha o seu plano, --,Conheça nossos planos, --,Ganhe mais relevância, --,A maior vitrine imobiliária, --,"Portais Zap, OLX e Viva Real", --,Grupo OLX, --,3 maiores portais imobiliários, --,Para o seu anúncio imobiliário, --,Contrate o plano ideal, --, --,Os 3 maiores portais de imóveis do Brasil em um só plano., --,Assine um dos nossos planos. Escolha o mais adequado para a sua necessidade de negócio., --,Planos para corretores e imobiliárias em busca de mais alcance. Ganhe mais relevância., --,Contrate um dos planos dos portais do Grupo OLX. Potencialize sua divulgação., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senb26sp_gg_pc_po_pp_ao_wb_re_go_pf,Grupo de anúncios 1,Eligible,,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 5 more sitelinks in your ad,BRL,0,501.41,"21,469","1,683",7.84%,6.40,10764.75, --,0.00,0,0.00,5.65%,95.08,113.21
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Brasília [Leads - Display] Plano Zap +,Público de Interesses,Paused,disapproved; paused; campaign paused,Image ad, --, --,BRL,0,5.28,"46,406",438,0.94%,0.56,245.17, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Brasília [Leads - Display] Plano Zap +,Público de Interesses,Paused,disapproved; paused; campaign paused,Image ad, --, --,BRL,0,21.59,"7,928",334,4.21%,0.51,171.16, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + Gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Brasília [Leads - Display] Plano Zap +,Público de Interesses,Paused,disapproved; paused; campaign paused,Image ad, --, --,BRL,0,3.56,"1,834",13,0.71%,0.50,6.52, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Zap + gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Brasília [Leads - Display] Plano Zap +,Público de Interesses,Paused,disapproved; paused; campaign paused,Image ad, --, --,BRL,0,11.87,"47,026",505,1.07%,1.11,558.17, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://www.datazap.com.br/?utm_source=google&utm_medium=cpc&utm_campaign=Search+DataZap, --, --, --, --, --, --, --, --,DataZAP+, --,Estudo de Mercado Imobiliário, --,DataZAP+ Maior Base de Dados, --,Conheça nossas Soluções, --,Análises Detalhadas do Mercado, --,Análises e Insights, --,"Estudos, Análises e Pesquisas", --,Precificação do Imóvel, --,Soluções Inovadoras DataZAP+, --,Principais Dados do Mercado, --,Inteligência Imobiliária, --,Soluções Mercado Imobiliário, --,Entre em Contato, --,Fique por dentro e saiba mais, --, --, --, --,Soluções para Diversos Setores do Mercado, --,Principal Fonte de Inteligência Imobiliária, --,Desempenho de Análises Detalhadas e Fornecem Insights sobre o Mercado em todo o Brasil., --,Soluções Inovadoras a DataZAP+ faz uso de Ferramentas de Big Data e Machine Learning, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Pesquisa | DataZap,Grupo de anúncios 1,Not eligible,campaign paused,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,57.64,"34,313","1,205",3.51%,1.64,1977.91, --,0.00,0,0.00,0.41%,5.00,395.58
Paused,https://conteudo.zapmais.com/plano-zapmais/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,300x100px_01.gif, --,conteudo.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Brasília [Leads - Display] Plano Zap +,Público de Interesses,Paused,disapproved; paused; campaign paused,Image ad, --, --,BRL,0,4.34,"15,451",73,0.47%,0.92,67.00, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://www.zapimoveis.com.br/?gclid=Cj0KCQjw5JSLBhCxARIsAHgO2SfJc7tXFk9E2xIE9VV5mcWsohZSsE5JmuKBLhnI0MtbQyOFnPb7ZsMaAhAVEALw_wcB&utm_referrer=https%3A%2F%2Fwww.google.com%2F, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Saiba mais, --, --, --, --, --,Vai de Corretor,17772986040, --, --, --, --, --, --, --, --, --,Anúncio #1 [B2B], --,www.zapimoveis.com.br/?gclid=Cj0KCQjw5JSLBhCxARIsAHgO2SfJc7tXFk9E2xIE9VV5mcWsohZSsE5JmuKBLhnI0MtbQyOFnPb7ZsMaAhAVEALw_wcB&utm_referrer=https%3A%2F%2Fwww.google.com%2F, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [VIDEO VIEW] [YOUTUBE] [B2C] [2],Vai de Corretor [B2B],Not eligible,campaign ended; campaign paused,Skippable in-stream ad, --, --,BRL,0,0,0,0, --,0,0.00,https://www.youtube.com/watch?v=4UTI9c0kcr4,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/datazap-tendencias-curitiba22/?utm_source=google&utm_medium=cpc&utm_campaign=Display+Tend%C3%AAncias+de+Moradia+CURITIBA, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---300x50.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Tendências de Moradia - CURITIBA,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,16.82,"18,238",120,0.66%,2.56,306.83, --,0.00,0,0.00,0.00%,0.00,0.00
Paused,https://conteudo.zapmais.com/plano-zapmais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BInstitucional%5D+Search+%7C+Leads+%7C+PlanoZAP%2B+%7C+Brasil, --, --, --, --, --, --, --, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie Seu Imóvel, --,Aumente a sua visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua gestão, --,Aumente as suas visualizações, --,Capte Mais Clientes, --,Obtenha Mais Propostas, --,Conheça o ZAP+, --,Melhore a sua performance, --,Destaque Seus Imóveis, --,Maior classificado de imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de uma Única Vez!, --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade dos Seus Imóveis!, --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil. Plano ZAP+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,sebronbr_gg_se_po_pp_ao_wb_re_go_pf,Empty seg,Paused,disapproved; paused; ad group paused; campaign ended,Responsive search ad,Good,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Enabled,https://movimento.zapmais.com/datazap-tendencias-curitiba22/?utm_source=google&utm_medium=cpc&utm_campaign=Display+Tend%C3%AAncias+de+Moradia+CURITIBA, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,ZAP+-Corretor---200x200.gif, --,movimento.zapmais.com, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,Display | Tendências de Moradia - CURITIBA,Ad group 1,Not eligible,campaign paused,Image ad, --, --,BRL,0,7.09,780,17,2.18%,0.33,5.53, --,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://anuncie.zapimoveis.com.br/, --, --, --, --, --, --, --, --,Plano ZAP+, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie Seu Imóvel, --,Aumente a sua visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua gestão, --,Aumente as suas visualizações, --,Capte Mais Clientes, --,Obtenha Mais Propostas, --,Conheça o ZAP+, --,Melhore a sua performance, --,Destaque Seus Imóveis, --,Maior classificado de imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País, --,Com o Plano Zap+ Você Pode Anunciar nos 3 Maiores Portais Imobiliário de Uma Única Vez, --,Conheça os Benefícios do Plano ZAP+ e Aumente a Visibilidade Dos Seus Imóveis, --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,sebronbr_gg_se_po_pp_ao_wb_re_go_pf,Interesses+LAL,Not eligible,campaign ended,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions;Add 1 more sitelink in your ad,BRL,0,103.25,"17,789","1,060",5.96%,1.73,1836.80, --,0.00,0,0.00,1.42%,15.00,122.45
Enabled,https://movimento.zapmais.com/, --, --, --, --, --, --, --, --,Vai de Corretor, --,Zap+ #VaideCorretor, --,Corretores Consultores, --,Quem Mais Intende Desse Mercado, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Somos apaixonados por mudança, mas uma coisa não muda a importância do corretor", --,Mudamos. Evoluímos. E reforçamos: parceria empodera, --,"Juntos, vamos mais longe: investindo em tecnologia, inteligência e inovação", --,Queremos cocriar e trazer soluções inovadoras para quem mais conhece desse mercado, --,Dezenas de parceiros conectados para oferecer benefícios que ajudam a fechar + negócios,17367411313,17367411310; 17370060914, --,17367411307, --,Zap+, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[MATH] [Discovery Zap+],Discovery Corretores,Not eligible,disapproved; campaign ended; campaign paused,Demand Gen image ad,Average, --;--;--,BRL,0,7.53,"579,807","14,192",2.45%,0.31,4363.79, --,0.00,0,0.00,2.73%,388.00,11.25
Enabled,https://movimento.zapmais.com/?utm_source=google&utm_medium=cpc&utm_campaign=%5BALCANCE%5D+B2B+-+Vai+de+Corretor, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,17369679229, --, --, --, --, --, --, --, --, --,Anúncio #1, --,movimento.zapmais.com/, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,[ALCANCE] B2B - Vai de Corretor,Vídeos B2B,Not eligible,campaign paused,Skippable in-stream ad, --, --,BRL,0.02,6.63,"367,715","194,201",52.81%,0.01,2437.13,https://www.youtube.com/watch?v=sXFJRuE1m58,0.00,0,0.00,0.00%,0.00,0.00
Enabled,https://anuncie.zapimoveis.com.br/?utm_source=meta&utm_medium=paid-search&utm_campaign=senbon24br_mt_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Conheça Nossos Planos, --,Portais Grupo OLX, --,Especialistas em imóveis, --,Maiores Portais Imobiliários, --,Anuncie seu Imóvel, --,Aumente a sua Visibilidade, --,Anuncie nos maiores portais, --,Potencialize suas vendas, --,Otimize a sua Gestão, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Saia na Frente da Concorrência, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Aumente a Exposição dos seus Imóveis Anunciando nos Maiores Portais Imobiliários do País., --,"Mais de 100 milhões de visualizações nos portais OLX, Zap e Viva Real.", --,Mais de 30 milhões de usuários por mês nos portais do Grupo OLX., --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf Venda On - 2024,Canal pro,Not eligible,disapproved; ad group paused; campaign ended,Responsive search ad,Average,Try including more keywords in your headlines;Try including more keywords in your descriptions,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Paused,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=cpc&utm_campaign=%5BNon-Branded%5D+Search+%7C+PlanoZap%2B, --, --, --, --, --, --, --, --,Plano Zap+, --,Novos planos com desconto, --,Especial mês do corretor, --,Até 20% off para anunciar, --,Conheça os nossos planos, --,Diversos benefícios, --,Conheça o Plano Zap+, --,Destaque seus Imóveis, --,Dobro de destaque por 30 Dias, --,Anuncie seus Imóveis, --,Mês do Corretor com Descontos, --,Conheça o ZAP+, --,Melhore a sua Performance, --, --, --, --, --, --,Oferta especial do Mês do Corretor: planos dos portais Zap+ com desconto. Corra., --,O multiverso dos corretores tem um universo de oportunidades. Aproveite os benefícios., --,Oferta por tempo limitado! Destaque seus imóveis para 100 milhões de pessoas., --,Benefícios e preço especial para anunciar nos 3 maiores portais de imóveis do Brasil., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,plano-zapmais, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf Venda On - 2024,Canal pro,Paused,paused; ad group paused; campaign ended,Responsive search ad,Pending,,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
Paused,https://www.zapmais.com.br/anuncie-portais/?utm_source=google&utm_medium=paid-search&utm_content=anunciar&utm_campaign=senboffbr_gg_se_po_pp_ao_wb_re_go_pf, --, --, --, --, --, --, --, --,Black Friday Grupo OLX, --,Maiores portais imobiliários, --,"OLX, Zap e Viva Real", --,Até 20% de desconto, --,O dobro de destaque, --,Garanta sua oferta agora, --,"Mais leads, mais negócios", --,Saia na frente da concorrência, --,Anuncie no topo dos portais, --,Aumente as suas Visualizações, --,Capte Mais Lead, --,Planos para Anunciar, --,Melhore a sua Performance, --,Destaque seus Imóveis, --,Maior Classificado de Imóveis, --, --,Confira as ofertas da Black Friday e anuncie nos 3 maiores portais do mercado imobiliário., --,Até 20% Off mais o dobro de destaque por 30 dias. Aproveite a Black Friday., --,"Mais de 100 milhões de visualizações nos portais OLX, Zap e Viva Real.", --,Anunciar nos 3 Maiores Portais Imobiliários Nunca Foi Tão Fácil, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,, --, --,,senboffbr_gg_se_po_pp_ao_wb_re_go_pf Venda On - 2024,Canal pro,Paused,paused; ad group paused; campaign ended,Responsive search ad,Pending,,BRL,0,0,0,0, --,0,0.00, --,0.00,0,0,0.00%,0.00,0.00
